race_id,date,race_datetime,horse_id,horse_name,draw,weight,distance,field_size,age,handicap_points,form_avg_3,form_avg_5,form_avg_10,form_var_5,last_run_perf,trend_3_10,days_since_last_race,fatigue_score,recovery_score,short_rest_flag,long_layoff_flag,race_frequency_3,race_frequency_5,seasonal_race_load,pace_hint,style_front_prob,style_presser_prob,style_stalker_prob,style_closer_prob,distance_fit,surface_fit,track_fit,career_starts,career_wins,career_places,last_year_starts,last_year_wins,last_year_places,jockey_horse_combo_starts,jockey_horse_combo_wins,history_avg_finish_position,history_avg_field_size,history_avg_weight,history_avg_odds,history_avg_handicap_points,history_avg_race_time_seconds,history_avg_prize,history_avg_s20,workout_count,workout_avg_time_seconds,workout_best_time_seconds,workout_avg_distance,workout_avg_speed_index,workout_best_speed_index,days_since_last_workout,history_missing,career_summary_missing,workout_missing,age_missing,handicap_missing,odds_missing,market_probability,implied_probability,odds,is_winner,track,surface,track_condition
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,RAMONA-9,RAMONA,9,58.5,1400.0,10.0,4.0,48.0,0.2833333333333333,-0.6799999999999999,-0.5114285714285715,3.5432500000000005,0.0,0.7947619047619048,6.0,0.18242552380635635,0.17488003382983178,1.0,0.0,0.5,0.8333333333333334,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,-0.39847971446643177,-0.4834153661464585,-0.5486908652349829,37.0,2.0,13.0,20.0,1.0,7.0,3.0,1.0,5.324324324324325,5.783783783783784,54.972972972972975,19.96216216216216,40.25714285714286,95.54513513513515,110.54249999999999,14.567567567567568,6.0,80.91666666666667,77.2,1233.3333333333333,15.245656323083116,15.544041450777202,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28169014084507044,0.28169014084507044,3.55,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,BY YURDABAK  K Kulaklık takılacağını ifade eder.-10,BY YURDABAK  K Kulaklık takılacağını ifade eder.,10,52.0,1400.0,10.0,4.0,30.0,0.5343915343915344,0.37063492063492065,0.44605508870214755,0.12578420256991685,0.7142857142857143,0.08833644568938687,16.0,0.43782349911420193,0.7476861440676333,0.0,0.0,0.1875,0.3125,0.041666666666666664,0.0,0.25,0.25,0.25,0.25,-0.1556178026766262,0.4257066462948816,0.0,13.0,0.0,3.0,9.0,0.0,3.0,5.0,0.0,7.6923076923076925,10.23076923076923,54.5,22.55384615384616,22.272727272727273,102.07076923076923,56.3125,14.0,5.0,75.32,73.3,1200.0,15.936875204199538,16.37107776261937,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183431952662722,0.1183431952662722,8.45,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,CHEROKEE-1,CHEROKEE,1,58.0,1400.0,10.0,3.0,65.0,-0.08333333333333333,-0.07000000000000002,-0.31333333333333335,1.8370000000000002,-2.0,0.23000000000000004,12.0,0.320821300824607,0.3914006219733747,0.0,0.0,0.25,0.4166666666666667,0.06666666666666667,0.0,0.25,0.25,0.25,0.25,-0.2561904761904762,-0.3218253968253968,-0.3551587301587302,25.0,4.0,14.0,24.0,4.0,13.0,8.0,1.0,3.6,3.6,55.66,10.716000000000001,47.69565217391305,95.47720000000001,162.26190476190476,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,4.25,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,KARPATINO-2,KARPATINO,2,58.0,1400.0,10.0,3.0,41.0,-0.75,-0.4,-0.75,4.393750000000001,0.75,0.0,18.0,0.5,0.7450645185449476,0.0,0.0,0.16666666666666666,0.2777777777777778,0.025,0.0,0.25,0.25,0.25,0.25,-0.5916666666666667,-0.865,-0.7181818181818183,11.0,1.0,5.0,11.0,1.0,5.0,2.0,0.0,4.181818181818182,4.2727272727272725,57.77272727272727,12.340909090909092,31.77777777777778,101.09545454545454,168.875,17.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11363636363636363,0.11363636363636363,8.8,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,MORIARTY-3,MORIARTY,3,58.0,1400.0,10.0,3.0,56.0,0.6190476190476191,0.6285714285714286,0.390952380952381,0.023979591836734704,0.5,0.22809523809523807,33.0,0.8670357598021706,0.7505438916911442,0.0,0.0,0.09090909090909091,0.15151515151515152,0.041666666666666664,0.0,0.25,0.25,0.25,0.25,0.4828217237308147,0.690952380952381,0.634920634920635,13.0,2.0,11.0,11.0,2.0,9.0,3.0,0.0,2.6923076923076925,6.153846153846154,56.69230769230769,3.0307692307692307,52.0,96.32,160.26923076923077,18.384615384615383,1.0,78.0,78.0,1200.0,15.384615384615385,15.384615384615385,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,0.6060606060606061,1.65,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,SONANDA-4,SONANDA,4,56.0,1400.0,10.0,3.0,41.0,0.31212121212121213,0.5206060606060607,0.5206060606060607,0.19606244260789715,0.6363636363636364,-0.2084848484848486,32.0,0.8519528019683106,0.7325359113775025,0.0,0.0,0.09375,0.15625,0.016666666666666666,0.0,0.25,0.25,0.25,0.25,0.49166666666666675,0.5206060606060607,0.5206060606060607,5.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,3.6,7.0,54.3,5.59,40.75,94.518,177.125,19.2,1.0,77.2,77.2,1200.0,15.544041450777202,15.544041450777202,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11299435028248588,0.11299435028248588,8.85,1,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,YOU GOT THIS-5,YOU GOT THIS,5,56.0,1400.0,10.0,3.0,41.0,-2.055555555555556,-1.411111111111111,-0.7305555555555556,2.2709876543209875,-3.0,-1.3250000000000002,26.0,0.7310585786300049,0.3378655687671991,0.0,0.0,0.11538461538461539,0.19230769230769232,0.03333333333333333,0.0,0.25,0.25,0.25,0.25,-0.18436041083099905,-0.2852292768959435,-0.28703703703703703,18.0,1.0,9.0,16.0,1.0,8.0,3.0,0.0,4.333333333333333,4.611111111111111,57.166666666666664,9.911111111111111,38.3125,86.62944444444443,121.32142857142857,17.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.046948356807511735,0.046948356807511735,21.3,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,ÇEPNİ-6,ÇEPNİ,6,55.0,1400.0,10.0,3.0,65.0,-1.361111111111111,-1.4166666666666665,-1.1654761904761906,3.784722222222222,0.25,-0.19563492063492038,6.0,0.18242552380635635,0.1596661358865293,1.0,0.0,0.5,0.8333333333333334,0.08333333333333333,0.0,0.25,0.25,0.25,0.25,-0.32666666666666666,-0.5107804232804233,-0.6738095238095239,41.0,4.0,16.0,30.0,3.0,13.0,6.0,1.0,4.170731707317073,3.8048780487804876,55.829268292682926,13.445121951219514,48.61538461538461,170.8595121951219,130.4609375,17.51219512195122,1.0,79.2,79.2,1200.0,15.15151515151515,15.15151515151515,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941747572815534,0.1941747572815534,5.15,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,EMBER SON-7,EMBER SON,7,54.0,1400.0,10.0,3.0,43.0,-1.3333333333333333,-0.8928571428571428,-0.8928571428571428,4.9982993197278915,-4.0,-0.44047619047619047,134.0,0.9999994956525918,0.18245732690899152,0.0,1.0,0.022388059701492536,0.03731343283582089,0.0,0.0,0.25,0.25,0.25,0.25,-0.8928571428571428,1.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,3.75,4.5,55.75,6.1875,42.333333333333336,77.695,233.66666666666666,19.5,4.0,77.25,76.0,1200.0,15.540840738209159,15.789473684210527,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0392156862745098,25.5,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,RISING PEARL   K Kulaklık takılacağını ifade eder.-8,RISING PEARL   K Kulaklık takılacağını ifade eder.,8,54.0,1400.0,10.0,3.0,27.0,-2.2777777777777777,-1.6,-1.3437500000000002,6.230555555555556,-0.8333333333333333,-0.9340277777777775,62.0,0.995929862284104,0.5958573750108265,0.0,0.0,0.04838709677419355,0.08064516129032258,0.03333333333333333,0.0,0.25,0.25,0.25,0.25,-1.652777777777778,-0.9166666666666666,0.0,8.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,8.375,5.0,55.75,39.09375,19.166666666666668,92.4675,68.125,16.5,1.0,78.2,78.2,1200.0,15.345268542199488,15.345268542199488,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.02531645569620253,39.5,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,DRAGON OF SONG-9,DRAGON OF SONG,9,53.0,1400.0,10.0,3.0,40.0,-2.638888888888889,-1.7333333333333332,-0.6833333333333333,6.220138888888888,-6.0,-1.9555555555555555,32.0,0.8519528019683106,0.0976588919332585,0.0,0.0,0.09375,0.15625,0.041666666666666664,0.0,0.25,0.25,0.25,0.25,-1.125,-0.688034188034188,-0.688034188034188,14.0,1.0,6.0,14.0,1.0,6.0,9.0,1.0,4.714285714285714,4.642857142857143,56.17857142857143,9.828571428571431,37.333333333333336,108.73571428571428,162.125,17.428571428571427,7.0,80.92857142857143,78.5,1200.0,14.838239536513115,15.286624203821656,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,0.6060606060606061,1.65,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-2,2026-09-10,2026-09-10 17:45:00,BABA ALUŞ-10,BABA ALUŞ,10,53.0,1400.0,10.0,3.0,38.0,0.08333333333333333,-0.6642857142857143,-0.6642857142857143,3.8849489795918366,-0.75,0.7476190476190476,60.0,0.9947798743064417,0.6185908602240815,0.0,0.0,0.05,0.08333333333333333,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,-0.8303571428571428,-0.6642857142857143,-0.6642857142857143,5.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,4.8,4.6,55.6,7.659999999999999,38.0,90.762,203.16666666666666,19.2,2.0,77.2,77.0,1200.0,15.544145776703916,15.584415584415584,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07633587786259542,0.07633587786259542,13.1,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-3,2026-09-10,2026-09-10 18:30:00,OKLOHAMA-1,OKLOHAMA,1,57.0,1400.0,7.0,2.0,37.0,-1.3333333333333333,-0.7333333333333333,-0.3833333333333333,2.855555555555555,-3.0,-0.95,12.0,0.320821300824607,0.2819596266939589,0.0,0.0,0.25,0.4166666666666667,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,-0.5111111111111111,-0.5666666666666667,-0.43333333333333335,8.0,1.0,3.0,8.0,1.0,3.0,0.0,0.0,4.375,4.875,54.25,8.65625,32.5,477.33625000000006,125.92857142857143,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11363636363636363,0.11363636363636363,8.8,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-3,2026-09-10,2026-09-10 18:30:00,YEŞİMTRON-2,YEŞİMTRON,2,60.0,1400.0,7.0,2.0,42.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.05555555555555553,0.6666666666666667,0.0,12.0,0.320821300824607,0.7174615605564868,0.0,0.0,0.25,0.4166666666666667,0.016666666666666666,0.0,0.25,0.25,0.25,0.25,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.5,56.0,5.75,41.5,76.06,391.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.1,1,IZMIR,Kum,NORMAL
İzmir-2026-09-10-3,2026-09-10,2026-09-10 18:30:00,MY BRAVE GIRL-3,MY BRAVE GIRL,3,59.0,1400.0,7.0,2.0,41.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.9799999999999999,-0.3999999999999999,0.0,24.0,0.679178699175393,0.6357360598755653,0.0,0.0,0.125,0.20833333333333334,0.016666666666666666,0.0,0.25,0.25,0.25,0.25,0.30000000000000004,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,4.5,5.5,58.0,10.6,41.0,77.015,685.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13986013986013984,0.13986013986013984,7.15,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-3,2026-09-10,2026-09-10 18:30:00,LADY ESİN-4,LADY ESİN,4,54.0,1400.0,7.0,2.0,34.0,-0.4523809523809524,-0.3314285714285714,-0.2153061224489796,0.5027959183673469,0.1428571428571429,-0.2370748299319728,61.0,0.9953904278206259,0.7249467501725019,0.0,0.0,0.04918032786885246,0.08196721311475409,0.05,0.0,0.25,0.25,0.25,0.25,-0.3314285714285714,-0.2153061224489796,-0.2153061224489796,7.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,4.857142857142857,4.571428571428571,52.57142857142857,8.614285714285714,29.6,76.49714285714285,79.4375,17.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07326007326007326,0.07326007326007326,13.65,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-3,2026-09-10,2026-09-10 18:30:00,AHSEN SULTAN-5,AHSEN SULTAN,5,50.0,1400.0,7.0,2.0,21.0,-2.238095238095238,-1.8035714285714286,-1.8035714285714286,4.10671768707483,0.2857142857142857,-0.43452380952380953,83.0,0.999704042886487,0.6469468290598095,0.0,1.0,0.03614457831325301,0.060240963855421686,0.025,0.0,0.25,0.25,0.25,0.25,-1.8571428571428572,-2.5,-2.5,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.25,3.5,50.25,24.2375,21.0,73.35,37.25,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03875968992248062,0.03875968992248062,25.8,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-3,2026-09-10,2026-09-10 18:30:00,CERENITY CAT-6,CERENITY CAT,6,54.0,1400.0,7.0,2.0,0.0,-2.0,-2.0,-2.0,0.03,-2.0,0.0,25.0,0.7057850278370112,0.44272864813117885,0.0,0.0,0.12,0.2,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,-2.0,-2.0,-2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,55.0,10.4,0.0,77.43,68.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14492753623188406,0.14492753623188406,6.9,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-3,2026-09-10,2026-09-10 18:30:00,DO IT FOR LOVE-7,DO IT FOR LOVE,7,55.0,1400.0,7.0,2.0,0.0,-1.2,-1.2,-1.2,1.2800000000000002,-0.3999999999999999,0.0,18.0,0.5,0.6234286965107215,0.0,0.0,0.16666666666666666,0.2777777777777778,0.016666666666666666,0.0,0.25,0.25,0.25,0.25,-1.2,-1.2,-1.2,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,4.0,54.5,34.3,0.0,78.265,68.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04192872117400419,0.04192872117400419,23.85,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,SERİ UFUK-1,SERİ UFUK,1,58.0,1600.0,10.0,3.0,44.0,-0.6666666666666666,-0.52,-0.2285714285714286,0.45199999999999996,-1.0,-0.43809523809523804,7.0,0.20181322226037884,0.12433284998750053,1.0,0.0,0.42857142857142855,0.7142857142857143,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,-1.0,-0.26666666666666666,-0.2285714285714286,7.0,1.0,4.0,7.0,1.0,4.0,6.0,2.0,4.142857142857143,5.142857142857143,56.214285714285715,12.114285714285714,41.833333333333336,91.52714285714285,190.0,18.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09803921568627452,0.09803921568627452,10.2,1,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,GÜZEL ZEHRA  K Kulaklık takılacağını ifade eder.-2,GÜZEL ZEHRA  K Kulaklık takılacağını ifade eder.,2,55.5,1600.0,10.0,3.0,43.0,0.4222222222222222,0.46015151515151514,0.318409090909091,0.14695466023875114,0.6666666666666667,0.10381313131313125,9.0,0.24508501313237172,0.6903902629299771,0.0,0.0,0.3333333333333333,0.5555555555555556,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,0.425189393939394,0.4230113636363637,0.6,10.0,1.0,6.0,10.0,1.0,6.0,0.0,0.0,4.0,5.5,54.4,19.404999999999998,40.111111111111114,88.743,170.32142857142858,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,15.0,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,ARDENSOY-3,ARDENSOY,3,57.0,1600.0,10.0,3.0,42.0,0.8518518518518517,0.8388888888888889,0.8388888888888889,0.017129629629629623,1.0,0.012962962962962843,12.0,0.320821300824607,0.759510916949111,0.0,0.0,0.25,0.4166666666666667,0.041666666666666664,0.0,0.25,0.25,0.25,0.25,0.8055555555555557,0.8518518518518517,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,0.0,2.0,6.8,58.4,3.0500000000000003,37.666666666666664,95.696,287.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,IŞIKLARLIM-4,IŞIKLARLIM,4,57.0,1600.0,10.0,3.0,42.0,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.6805555555555557,-0.16666666666666674,0.0,32.0,0.8519528019683106,0.6730656161940393,0.0,0.0,0.09375,0.15625,0.016666666666666666,0.0,0.25,0.25,0.25,0.25,0.41666666666666663,0.41666666666666663,0.41666666666666663,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,4.5,7.0,56.0,3.0999999999999996,42.0,101.495,685.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05194805194805195,0.05194805194805195,19.25,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,SERTUĞ-5,SERTUĞ,5,57.0,1600.0,10.0,3.0,42.0,0.3888888888888889,0.30000000000000004,0.17187500000000003,0.25555555555555554,-0.33333333333333326,0.21701388888888887,15.0,0.40733340004593027,0.6081597429433412,0.0,0.0,0.2,0.3333333333333333,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,0.6111111111111112,0.2638888888888889,0.5,8.0,1.0,4.0,8.0,1.0,4.0,3.0,0.0,4.125,4.625,57.25,6.1875,34.833333333333336,94.13375,196.16666666666666,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30303030303030304,0.30303030303030304,3.3,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,NAKIŞ HAN-6,NAKIŞ HAN,6,56.5,1600.0,10.0,3.0,41.0,-1.1666666666666667,-0.75,-0.75,3.0833333333333335,-2.5,-0.41666666666666674,61.0,0.9953904278206259,0.40256351723220857,0.0,0.0,0.04918032786885246,0.08196721311475409,0.025,0.0,0.25,0.25,0.25,0.25,-2.5,-1.0,-0.3333333333333333,4.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,4.5,4.0,56.5,6.025,41.0,87.5775,381.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10695187165775401,0.10695187165775401,9.35,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,ÇERKES ENVER-7,ÇERKES ENVER,7,53.0,1600.0,10.0,3.0,40.0,0.21269841269841272,-0.6223809523809524,-0.07785714285714287,3.6808378684807255,0.4,0.29055555555555557,7.0,0.20181322226037884,0.2200530685438535,1.0,0.0,0.42857142857142855,0.7142857142857143,0.075,0.0,0.25,0.25,0.25,0.25,-0.9208333333333333,0.27073412698412697,0.3517636684303351,11.0,1.0,2.0,11.0,1.0,2.0,0.0,0.0,4.090909090909091,6.090909090909091,54.59090909090909,17.695454545454545,40.0,88.84272727272726,97.2,17.818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05934718100890207,0.05934718100890207,16.85,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,KAFKAS YÜREKLİ-8,KAFKAS YÜREKLİ,8,56.0,1600.0,10.0,3.0,40.0,0.7000000000000001,0.6644444444444445,0.019444444444444403,0.06891358024691357,1.0,0.6805555555555557,12.0,0.320821300824607,0.758291117231368,0.0,0.0,0.25,0.4166666666666667,0.05,0.0,0.25,0.25,0.25,0.25,0.7555555555555555,1.0,1.0,8.0,1.0,3.0,8.0,1.0,3.0,6.0,1.0,4.75,7.25,56.75,12.856250000000001,29.5,90.16749999999999,195.35,16.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1652892561983471,0.1652892561983471,6.05,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,TEKSEVDAM-9,TEKSEVDAM,9,55.5,1600.0,10.0,3.0,39.0,-0.11111111111111109,-0.5111111111111111,-0.14590347923681254,2.6024691358024685,-0.33333333333333326,0.03479236812570145,14.0,0.3775406687981454,0.5931263527627302,0.0,0.0,0.21428571428571427,0.35714285714285715,0.075,0.0,0.25,0.25,0.25,0.25,0.0,0.15555555555555559,0.33333333333333337,9.0,1.0,4.0,9.0,1.0,4.0,4.0,0.0,5.555555555555555,7.444444444444445,55.888888888888886,14.744444444444447,32.42857142857143,90.76555555555554,156.5,17.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06024096385542168,0.06024096385542168,16.6,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-4,2026-09-10,2026-09-10 19:00:00,ULU CİHAN-10,ULU CİHAN,10,52.5,1600.0,10.0,3.0,39.0,0.36944444444444446,0.5216666666666667,0.12630952380952382,0.07526388888888888,0.375,0.24313492063492065,18.0,0.5,0.689558392036542,0.0,0.0,0.16666666666666666,0.2777777777777778,0.06666666666666667,0.0,0.25,0.25,0.25,0.25,0.7,0.12630952380952382,0.5018707482993198,10.0,1.0,3.0,10.0,1.0,3.0,0.0,0.0,4.5,6.4,55.8,9.809999999999999,33.625,85.719,132.65625,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02652519893899204,0.02652519893899204,37.7,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-5,2026-09-10,2026-09-10 19:30:00,BRAVE ARES-1,BRAVE ARES,1,57.0,1600.0,10.0,2.0,0.0,-1.0,-1.0,-1.0,0.03,-1.0,0.0,25.0,0.7057850278370112,0.5538733903135141,0.0,0.0,0.12,0.2,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,57.0,2.55,0.0,77.84,34.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5405405405405405,0.5405405405405405,1.85,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-5,2026-09-10,2026-09-10 19:30:00,CLEMSON-2,CLEMSON,2,57.0,1600.0,10.0,2.0,0.0,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.03,0.16666666666666663,0.0,25.0,0.7057850278370112,0.6899031733805485,0.0,0.0,0.12,0.2,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,0.0,0.16666666666666663,0.16666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,7.0,57.0,13.6,0.0,79.02,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02735978112175103,0.02735978112175103,36.55,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-5,2026-09-10,2026-09-10 19:30:00,GARGARON-3,GARGARON,3,57.0,1600.0,10.0,2.0,0.0,-5.0,-5.0,-5.0,0.03,-5.0,0.0,25.0,0.7057850278370112,0.1438509652804188,0.0,0.0,0.12,0.2,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,0.0,-5.0,-5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,57.0,19.5,0.0,80.86,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0488997555012225,0.0488997555012225,20.45,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-5,2026-09-10,2026-09-10 19:30:00,HAS TURBO-4,HAS TURBO,4,57.0,1600.0,10.0,2.0,29.0,0.25925925925925924,-0.05555555555555555,-0.05555555555555555,0.5308641975308642,0.7777777777777778,0.31481481481481477,18.0,0.5,0.7374540714760848,0.0,0.0,0.16666666666666666,0.2777777777777778,0.025,0.0,0.25,0.25,0.25,0.25,0.0,-0.07407407407407407,-0.07407407407407407,4.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,4.25,5.5,56.5,6.9875,28.5,75.535,84.08333333333333,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.273972602739726,0.273972602739726,3.65,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-5,2026-09-10,2026-09-10 19:30:00,KURT BEY-5,KURT BEY,5,54.0,1600.0,10.0,2.0,0.0,0.45,0.45,0.45,0.03,0.45,0.0,30.0,0.8175744761936437,0.7499476922271856,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.25,0.25,0.25,0.25,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.031496062992125984,0.031496062992125984,31.75,0,IZMIR,Kum,NORMAL
